CLUSTER;FILIAL;DT CG PONTO;Nº CG PONTO;SKU;DESC SKU;QTDE;AÇÃO;PRIORIDADE;CUBAGEM;CUSTO;DATA ENTREGA;MOTIVO
SPGSP029;1535;2022-09-22;1;828513;CARA A CARA 1201602900022 ESTR;2;A definir;5.Escoamento_+7DD;0.0152;125,04;A definir;A definir
SPGSP029;1535;2022-09-22;1;3725650;SAND/GRILL BRITANIA CROME BRSC;2;A definir;5.Escoamento_+7DD;0.0156;176,88;A definir;A definir
SPGSP029;1535;2022-09-22;1;317918;BANCO IMOBILIARIO GRANDE 12016;2;A definir;5.Escoamento_+7DD;0.0156;169,86;A definir;A definir
SPGSP029;1535;2022-09-22;1;4365739;FERRO V/SPR OSTER 5907 BR/DR 1;3;A definir;5.Escoamento_+7DD;0.0165;269,28;A definir;A definir
SPGSP029;1535;2022-09-22;1;4726430;BAT PHILCO 4VEL PARIS INOX DUO;1;A definir;5.Escoamento_+7DD;0.0165;125,04;A definir;A definir
SPGSP029;1535;2022-09-22;1;4726430;BAT PHILCO 4VEL PARIS INOX DUO;1;A definir;5.Escoamento_+7DD;0.0165;125,04;A definir;A definir
SPGSP029;1535;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;21;A definir;2.Telefonia;0.0168;23356,41;A definir;A definir
SPGSP029;1535;2022-09-22;1;3833399;CAF 15CF PHILCO PH17 PTO/INOX;2;A definir;5.Escoamento_+7DD;0.0176;212,18;A definir;A definir
SPGSP029;1535;2022-09-22;1;382310;ESPREM 1250ML MONDIAL PREMIUM;2;A definir;5.Escoamento_+7DD;0.019;106,82;A definir;A definir
SPGSP029;1535;2022-09-22;1;4615573;LIQ 5VEL ARNO LIMPA FACIL LN60;1;A definir;5.Escoamento_+7DD;0.0191;157,0;A definir;A definir
SPGSP029;1535;2022-09-22;1;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;1;A definir;5.Escoamento_+7DD;0.0194;101,85;A definir;A definir
SPGSP029;1535;2022-09-22;1;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;1;A definir;5.Escoamento_+7DD;0.0194;101,85;A definir;A definir
SPGSP029;1535;2022-09-22;1;4669134;BAT MONDIAL 3VEL 400W PRATICA;1;A definir;5.Escoamento_+7DD;0.0195;82,11;A definir;A definir
SPGSP029;1535;2022-09-22;1;4900561;LIQ 12VEL PHILCO PLQ1550P TURB;1;A definir;5.Escoamento_+7DD;0.0197;151,82;A definir;A definir
SPGSP029;1535;2022-09-22;1;828408;CAI NAO CAI 1201607000008 ESTR;2;A definir;5.Escoamento_+7DD;0.02;113,08;A definir;A definir
SPGSP029;1535;2022-09-22;1;4649109;FRIGIDEIRA FUNDA 28CM LORETO V;2;A definir;5.Escoamento_+7DD;0.0202;122,08;A definir;A definir
SPGSP029;1535;2022-09-22;1;4669150;BAT MONDIAL 3VEL 400W PRATICA;1;A definir;5.Escoamento_+7DD;0.0202;69,89;A definir;A definir
SPGSP029;1535;2022-09-22;1;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;4.Baixo_dde;0.0211;155,44;A definir;A definir
SPGSP029;1535;2022-09-22;1;5034248;SANDUICHEIRA E GRILL MONDIAL S;2;A definir;5.Escoamento_+7DD;0.0236;169,2;A definir;A definir
SPGSP029;1535;2022-09-22;1;4682920;PAN ELET PHILCO VISOR GLASS PH;1;A definir;5.Escoamento_+7DD;0.0248;179,88;A definir;A definir
SPGSP029;1535;2022-09-22;1;5128218;LIQ 15VEL ARNO LN59 1000W POWE;1;A definir;4.Baixo_dde;0.0255;154,99;A definir;A definir
SPGSP029;1535;2022-09-22;1;5128218;LIQ 15VEL ARNO LN59 1000W POWE;1;A definir;4.Baixo_dde;0.0255;154,99;A definir;A definir
SPGSP029;1535;2022-09-22;1;4541162;LIQ 2VEL ARNO POWER MIX LQ10 5;2;A definir;5.Escoamento_+7DD;0.0262;183,92;A definir;A definir
SPGSP029;1535;2022-09-22;1;4727550;VENT 30CM MS ULTRA V30 6P BR/A;1;A definir;5.Escoamento_+7DD;0.0273;72,17;A definir;A definir
SPGSP029;1535;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;4;A definir;5.Escoamento_+7DD;0.028;548,08;A definir;A definir
SPGSP029;1535;2022-09-22;1;3830985;MULTIPROCES PHILCO ALL IN ONE;1;A definir;5.Escoamento_+7DD;0.029;215,85;A definir;A definir
SPGSP029;1535;2022-09-22;1;383104;LIQ 2VEL MONDIAL POWER BLACK L;2;A definir;5.Escoamento_+7DD;0.0304;147,58;A definir;A definir
SPGSP029;1535;2022-09-22;1;4781031;MAQ CAFE ARNO DOLCE GUSTO GENI;2;A definir;5.Escoamento_+7DD;0.031;793,0;A definir;A definir
SPGSP029;1535;2022-09-22;1;4726430;BAT PHILCO 4VEL PARIS INOX DUO;2;A definir;5.Escoamento_+7DD;0.033;250,08;A definir;A definir
SPGSP029;1535;2022-09-22;1;4570472;CX SOM LENOXX CA100 BTH USB SD;1;A definir;5.Escoamento_+7DD;0.0336;225,01;A definir;A definir
SPGSP029;1535;2022-09-22;1;4669193;BAT PLAN MONDIAL 12VEL 700W BP;1;A definir;5.Escoamento_+7DD;0.0349;288,65;A definir;A definir
SPGSP029;1535;2022-09-22;1;4904095;MESA COMP DEMOBILE LUME AMEN G;1;A definir;5.Escoamento_+7DD;0.0365;150,51;A definir;A definir
SPGSP029;1535;2022-09-22;1;4649249;PAN PRES PPFE 4/5L VANCOUVER S;2;A definir;5.Escoamento_+7DD;0.0386;473,22;A definir;A definir
SPGSP029;1535;2022-09-22;1;4649257;PAN PRES PPFE 4/5L VANCOUVER S;2;A definir;5.Escoamento_+7DD;0.0394;472,86;A definir;A definir
SPGSP029;1535;2022-09-22;1;574;SECADOR 2100W PHILCO CHERRY 11;6;A definir;5.Escoamento_+7DD;0.0414;557,4;A definir;A definir
SPGSP029;1535;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;6;A definir;5.Escoamento_+7DD;0.042;822,12;A definir;A definir
SPGSP029;1535;2022-09-22;1;4909747;CJ LIMPA FACIL 6 PC VERM C/ PP;1;A definir;5.Escoamento_+7DD;0.0428;339,9;A definir;A definir
SPGSP029;1535;2022-09-22;1;4321065;VVC CONJ PAN 8PCS TURIM TRAMON;1;A definir;5.Escoamento_+7DD;0.0477;364,7;A definir;A definir
SPGSP029;1535;2022-09-22;1;4682920;PAN ELET PHILCO VISOR GLASS PH;2;A definir;5.Escoamento_+7DD;0.0496;359,76;A definir;A definir
SPGSP029;1535;2022-09-22;1;3620450;FG 4B COOKTOP PHILCO COOK CHEF;1;A definir;5.Escoamento_+7DD;0.0507;373,06;A definir;A definir
SPGSP029;1535;2022-09-22;1;4246225;TRAV MICRO COTTON 0 50X0 70 SU;1;A definir;5.Escoamento_+7DD;0.0525;18,55;A definir;A definir
SPGSP029;1535;2022-09-22;1;4246225;TRAV MICRO COTTON 0 50X0 70 SU;1;A definir;5.Escoamento_+7DD;0.0525;18,55;A definir;A definir
SPGSP029;1535;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPGSP029;1535;2022-09-22;1;4988426;CJ PANELAS 6PCS CER.LIFE EASY-;2;A definir;5.Escoamento_+7DD;0.0588;736,52;A definir;A definir
SPGSP029;1535;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;2;A definir;3.Tecnologia;0.0616;728,52;A definir;A definir
SPGSP029;1535;2022-09-22;1;3620468;FG 5B COOKTOP PHILCO COOK CHEF;1;A definir;5.Escoamento_+7DD;0.0618;449,34;A definir;A definir
SPGSP029;1535;2022-09-22;1;5152542;HDTV3000 ANTENA DIGITAL INTERN;1;A definir;5.Escoamento_+7DD;0.0622;42,96;A definir;A definir
SPGSP029;1535;2022-09-22;1;5146810;LIQ 12VEL OSTER OLIQ601 RED 11;2;A definir;5.Escoamento_+7DD;0.0636;288,08;A definir;A definir
SPGSP029;1535;2022-09-22;1;4991249;CJ TACAS 4 PCS AGUA VINTAGE CO;2;A definir;5.Escoamento_+7DD;0.0672;135,46;A definir;A definir
SPGSP029;1535;2022-09-22;1;4508424;CJ 10 PCS ASSADEIRA MARINEX;2;A definir;5.Escoamento_+7DD;0.071;253,8;A definir;A definir
SPGSP029;1535;2022-09-22;1;4622065;VENT 40CM COL MONDIAL TURBO VT;1;A definir;5.Escoamento_+7DD;0.0713;180,35;A definir;A definir
SPGSP029;1535;2022-09-22;1;5137071;"TV 40"" PHILCO ROKU LED PTV40G6";1;A definir;3.Tecnologia;0.0715;1540,01;A definir;A definir
SPGSP029;1535;2022-09-22;1;4665961;F MIC 34L CONTINENTAL MC34B 11;1;A definir;5.Escoamento_+7DD;0.0821;532,93;A definir;A definir
SPGSP029;1535;2022-09-22;1;4926439;VENT 30CM MS MONDIAL SUPER POW;3;A definir;5.Escoamento_+7DD;0.0843;254,82;A definir;A definir
SPGSP029;1535;2022-09-22;1;4744020;LIQ 15VEL OSTER 1400W OLIQ610;4;A definir;4.Baixo_dde;0.0844;621,76;A definir;A definir
SPGSP029;1535;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;2;A definir;3.Tecnologia;0.0846;2045,3;A definir;A definir
SPGSP029;1535;2022-09-22;1;4909747;CJ LIMPA FACIL 6 PC VERM C/ PP;2;A definir;5.Escoamento_+7DD;0.0856;679,8;A definir;A definir
SPGSP029;1535;2022-09-22;1;4839200;ESCOVA SECADORA BRITANIA SOFT;3;A definir;4.Baixo_dde;0.0882;323,97;A definir;A definir
SPGSP029;1535;2022-09-22;1;4805771;F MIC 20L MIDEA MRAS21 110V BC;2;A definir;5.Escoamento_+7DD;0.0976;797,12;A definir;A definir
SPGSP029;1535;2022-09-22;1;4815041;CJ ROCHEDO SMART 7 PC VERM 17M;2;A definir;5.Escoamento_+7DD;0.1002;667,52;A definir;A definir
SPGSP029;1535;2022-09-22;1;4643461;"TV 43"" AOC ROKU TV FHD 43S5195";1;A definir;3.Tecnologia;0.103;1479,91;A definir;A definir
SPGSP029;1535;2022-09-22;1;4679172;"TV 32"" LED HD SAMSUNG 32T4300";2;A definir;3.Tecnologia;0.105;3022,18;A definir;A definir
SPGSP029;1535;2022-09-22;1;4246225;TRAV MICRO COTTON 0 50X0 70 SU;2;A definir;5.Escoamento_+7DD;0.105;37,1;A definir;A definir
SPGSP029;1535;2022-09-22;1;4611098;BAT PLAN MONDIAL 12VEL 700W BP;3;A definir;5.Escoamento_+7DD;0.1059;805,56;A definir;A definir
SPGSP029;1535;2022-09-22;1;5148790;CJ DE PANELAS 4 PCS INOX ALLEG;2;A definir;5.Escoamento_+7DD;0.1122;701,1;A definir;A definir
SPGSP029;1535;2022-09-22;1;4529359;LIQ 12VEL MONDIAL L1200 C/F 12;5;A definir;5.Escoamento_+7DD;0.116;716,95;A definir;A definir
SPGSP029;1535;2022-09-22;1;4654498;TRAV DE CORPO ORTOBOM ROMA 140;1;A definir;5.Escoamento_+7DD;0.1169;49,93;A definir;A definir
SPGSP029;1535;2022-09-22;1;4691989;COL ALT 10 60X130 ORTOBOM BAMB;1;A definir;5.Escoamento_+7DD;0.1199;94,14;A definir;A definir
SPGSP029;1535;2022-09-22;1;4733045;VENT 40CM COL ARNO ULTRA SILEN;1;A definir;5.Escoamento_+7DD;0.1225;266,02;A definir;A definir
SPGSP029;1535;2022-09-22;1;4733045;VENT 40CM COL ARNO ULTRA SILEN;1;A definir;5.Escoamento_+7DD;0.1225;266,02;A definir;A definir
SPGSP029;1535;2022-09-22;1;4691970;COL ALT 10 70X130 ORTOBOM BAMB;1;A definir;5.Escoamento_+7DD;0.1276;107,96;A definir;A definir
SPGSP029;1535;2022-09-22;1;4988299;LIQ 12VEL BRITANIA BLQ1300V TU;1;A definir;5.Escoamento_+7DD;0.1301;153,99;A definir;A definir
SPGSP029;1535;2022-09-22;1;4793790;CX DE SOM AMP LENOXX CA5000 10;1;A definir;5.Escoamento_+7DD;0.142;1040,3;A definir;A definir
SPGSP029;1535;2022-09-22;1;4926269;F MIC 28L PHILCO PMO28 ESPELHA;2;A definir;5.Escoamento_+7DD;0.1448;1117,44;A definir;A definir
SPGSP029;1535;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";1;A definir;3.Tecnologia;0.1461;2678,61;A definir;A definir
SPGSP029;1535;2022-09-22;1;4835204;"TV 50"" LED UHD 4K SAMSUNG 50AU";1;A definir;3.Tecnologia;0.1461;2678,61;A definir;A definir
SPGSP029;1535;2022-09-22;1;4541855;BAT PLAN OSTER 12VEL 750W OBAT;4;A definir;5.Escoamento_+7DD;0.1568;1485,04;A definir;A definir
SPGSP030;1287;2022-09-22;1;5023190;CEL DESB SMARTPHONE HIT P12 DA;2;A definir;2.Telefonia;0.0006;1502,44;A definir;A definir
SPGSP030;1287;2022-09-22;1;5137217;CEL. DESB. MOTO G52 128GB PRET;1;A definir;2.Telefonia;0.0007;1456,26;A definir;A definir
SPGSP030;1287;2022-09-22;1;4539850;CEL DESB MULTILASER FLIP VITA;1;A definir;2.Telefonia;0.0009;150,12;A definir;A definir
SPGSP030;1287;2022-09-22;1;5122660;CEL.DESB.SAMSUNG GALAXY A13 12;3;A definir;2.Telefonia;0.0015;3545,43;A definir;A definir
SPGSP030;1287;2022-09-22;1;5132134;CEL.DESB.SAMSUNG GALAXY S20 FE;2;A definir;2.Telefonia;0.0018;4569,42;A definir;A definir
SPGSP030;1287;2022-09-22;1;3699846;SUP TV FIXO 14 A 84 ELG UNI100;2;A definir;6.Aging;0.0018;37,12;A definir;A definir
SPGSP030;1287;2022-09-22;1;5049652;CEL.DESB SAMSUNG GALAXY A03 VE;5;A definir;2.Telefonia;0.002;4562,5;A definir;A definir
SPGSP030;1287;2022-09-22;1;5165016;CEL. DESB. SAMSUNG GALAXY M53;3;A definir;2.Telefonia;0.0021;5473,29;A definir;A definir
SPGSP030;1287;2022-09-22;1;3728218;APARADOR DE PELOS PHILCO MULTI;1;A definir;6.Aging;0.0031;102,23;A definir;A definir
SPGSP030;1287;2022-09-22;1;3728218;APARADOR DE PELOS PHILCO MULTI;1;A definir;6.Aging;0.0031;102,23;A definir;A definir
SPGSP030;1287;2022-09-22;1;4635809;PRAN PHILCO ULTRA TITANIUM PPR;2;A definir;6.Aging;0.0036;210,12;A definir;A definir
SPGSP030;1287;2022-09-22;3;4738845;ESCOVA ROT. PHILCO SPIN BRUSH;1;A definir;6.Aging;0.0036;110,79;A definir;A definir
SPGSP030;1287;2022-09-22;1;5159636;PRANCHA TAIFF RED ION VM/PTO B;2;A definir;6.Aging;0.0038;231,9;A definir;A definir
SPGSP030;1287;2022-09-22;3;4804929;ESC SECADORA MONDIAL BLACK GOL;1;A definir;6.Aging;0.004;131,73;A definir;A definir
SPGSP030;1287;2022-09-22;3;4610865;ESCOVA SECADORA PHILCO SOFT RO;1;A definir;6.Aging;0.0042;126,15;A definir;A definir
SPGSP030;1287;2022-09-22;1;4221575;APARADOR DE PELOS PHILIPS MG37;2;A definir;6.Aging;0.0048;268,48;A definir;A definir
SPGSP030;1287;2022-09-22;1;4428269;TRIPLO CHIP CLARO ODA 4G UNIVE;50;A definir;2.Telefonia;0.005;38,0;A definir;A definir
SPGSP030;1287;2022-09-22;1;4428269;TRIPLO CHIP CLARO ODA 4G UNIVE;50;A definir;2.Telefonia;0.005;38,0;A definir;A definir
SPGSP030;1287;2022-09-22;1;4023277;COLCHAO INFLAVEL JILONG SOLTEI;1;A definir;6.Aging;0.0052;68,32;A definir;A definir
SPGSP030;1287;2022-09-22;1;4026276;PRAN BRITANIA TITANIUM BLUE AZ;4;A definir;4.Baixo_dde;0.0056;327,6;A definir;A definir
SPGSP030;1287;2022-09-22;3;7900252;SUP TV INC/ART 10/55 BRASF SBR;1;A definir;6.Aging;0.0056;55,24;A definir;A definir
SPGSP030;1287;2022-09-22;3;4855620;PARAF FURAD GSR 1000 SMART A B;1;A definir;6.Aging;0.0059;319,07;A definir;A definir
SPGSP030;1287;2022-09-22;1;4973593;TAB MULTILASER NB355 M7 AND11/;2;A definir;3.Tecnologia;0.006;671,22;A definir;A definir
SPGSP030;1287;2022-09-22;1;3728218;APARADOR DE PELOS PHILCO MULTI;2;A definir;6.Aging;0.0062;204,46;A definir;A definir
SPGSP030;1287;2022-09-22;3;3699846;SUP TV FIXO 14 A 84 ELG UNI100;7;A definir;6.Aging;0.0063;129,92;A definir;A definir
SPGSP030;1287;2022-09-22;1;4635809;PRAN PHILCO ULTRA TITANIUM PPR;4;A definir;6.Aging;0.0072;420,24;A definir;A definir
SPGSP030;1287;2022-09-22;3;310883;PRAN TAIFF CERAMIC BIV;4;A definir;4.Baixo_dde;0.0072;325,52;A definir;A definir
SPGSP030;1287;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205979;MINI PROCES PHILCO PH900 TURBO;1;A definir;6.Aging;0.0074;114,63;A definir;A definir
SPGSP030;1287;2022-09-22;3;4939271;ESCOVA SECADORA MONDIAL ES-14;2;A definir;6.Aging;0.0076;242,86;A definir;A definir
SPGSP030;1287;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;10;A definir;2.Telefonia;0.008;11122,1;A definir;A definir
SPGSP030;1287;2022-09-22;3;4804929;ESC SECADORA MONDIAL BLACK GOL;2;A definir;6.Aging;0.008;263,46;A definir;A definir
SPGSP030;1287;2022-09-22;1;4023285;COLCHAO INFLAVEL JILONG CASAL;1;A definir;6.Aging;0.0086;105,02;A definir;A definir
SPGSP030;1287;2022-09-22;1;4197895;FUR DE IMPACTO PFU01MF 650W 22;1;A definir;0.Pv;0.009;185,7;A definir;A definir
SPGSP030;1287;2022-09-22;1;4194128;CHIP TIM PLANO NAKED 4G..;100;A definir;2.Telefonia;0.01;207,0;A definir;A definir
SPGSP030;1287;2022-09-22;1;4194128;CHIP TIM PLANO NAKED 4G..;100;A definir;2.Telefonia;0.01;207,0;A definir;A definir
SPGSP030;1287;2022-09-22;3;4653360;FRIGIDEIRA ALTA 24CM 2L GARLIC;2;A definir;6.Aging;0.0102;62,58;A definir;A definir
SPGSP030;1287;2022-09-22;3;4653360;FRIGIDEIRA ALTA 24CM 2L GARLIC;2;A definir;6.Aging;0.0102;62,58;A definir;A definir
SPGSP030;1287;2022-09-22;3;4082044;RAD MONDIAL NBX13 6W USB FM CD;1;A definir;6.Aging;0.0104;200,4;A definir;A definir
SPGSP030;1287;2022-09-22;1;4023277;COLCHAO INFLAVEL JILONG SOLTEI;2;A definir;6.Aging;0.0104;136,64;A definir;A definir
SPGSP030;1287;2022-09-22;1;4055659;SERRA MARM GDC 150 TITAN 1500W;1;A definir;0.Pv;0.0111;354,68;A definir;A definir
SPGSP030;1287;2022-09-22;3;7900252;SUP TV INC/ART 10/55 BRASF SBR;2;A definir;6.Aging;0.0112;110,48;A definir;A definir
SPGSP030;1287;2022-09-22;3;5034248;SANDUICHEIRA E GRILL MONDIAL S;1;A definir;6.Aging;0.0118;84,6;A definir;A definir
SPGSP030;1287;2022-09-22;3;4757734;LIQ 2VEL PHILIPS WALITA RI2110;1;A definir;6.Aging;0.0128;112,24;A definir;A definir
SPGSP030;1287;2022-09-22;3;5054311;NOT LEN IDEAPAD3 CEL/4GB/128SS;1;A definir;3.Tecnologia;0.013;1978,56;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205626;VV GAR TERM 1,0L INVICTA S FAC;6;A definir;6.Aging;0.0132;112,44;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205995;ASP STICK 1000W PHILCO PH1 RAP;1;A definir;6.Aging;0.0139;150,21;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205995;ASP STICK 1000W PHILCO PH1 RAP;1;A definir;6.Aging;0.0139;150,21;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205979;MINI PROCES PHILCO PH900 TURBO;2;A definir;6.Aging;0.0148;229,26;A definir;A definir
SPGSP030;1287;2022-09-22;3;383104;LIQ 2VEL MONDIAL POWER BLACK L;1;A definir;6.Aging;0.0152;73,79;A definir;A definir
SPGSP030;1287;2022-09-22;3;383104;LIQ 2VEL MONDIAL POWER BLACK L;1;A definir;6.Aging;0.0152;73,79;A definir;A definir
SPGSP030;1287;2022-09-22;3;4726430;BAT PHILCO 4VEL PARIS INOX DUO;1;A definir;4.Baixo_dde;0.0165;125,04;A definir;A definir
SPGSP030;1287;2022-09-22;3;4726430;BAT PHILCO 4VEL PARIS INOX DUO;1;A definir;4.Baixo_dde;0.0165;125,04;A definir;A definir
SPGSP030;1287;2022-09-22;3;3952460;LIQ 4VEL/PUL BRITAN DIAMANTE 8;1;A definir;6.Aging;0.0171;104,84;A definir;A definir
SPGSP030;1287;2022-09-22;1;3833399;CAF 15CF PHILCO PH17 PTO/INOX;2;A definir;6.Aging;0.0176;212,18;A definir;A definir
SPGSP030;1287;2022-09-22;3;4615573;LIQ 5VEL ARNO LIMPA FACIL LN60;1;A definir;6.Aging;0.0191;157,0;A definir;A definir
SPGSP030;1287;2022-09-22;3;4615573;LIQ 5VEL ARNO LIMPA FACIL LN60;1;A definir;6.Aging;0.0191;157,0;A definir;A definir
SPGSP030;1287;2022-09-22;3;4093640;LIQ 12VEL MONDIAL L1000 C/F 10;1;A definir;6.Aging;0.0192;120,09;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;1;A definir;6.Aging;0.0194;101,85;A definir;A definir
SPGSP030;1287;2022-09-22;3;4669134;BAT MONDIAL 3VEL 400W PRATICA;1;A definir;6.Aging;0.0195;82,11;A definir;A definir
SPGSP030;1287;2022-09-22;3;4428234;CAF 32XIC MONDIAL C-32 DOLCE A;1;A definir;6.Aging;0.0199;120,23;A definir;A definir
SPGSP030;1287;2022-09-22;3;4428234;CAF 32XIC MONDIAL C-32 DOLCE A;1;A definir;6.Aging;0.0199;120,23;A definir;A definir
SPGSP030;1287;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPGSP030;1287;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;3;A definir;6.Aging;0.0216;318,63;A definir;A definir
SPGSP030;1287;2022-09-22;1;4682920;PAN ELET PHILCO VISOR GLASS PH;1;A definir;6.Aging;0.0248;179,88;A definir;A definir
SPGSP030;1287;2022-09-22;1;4023285;COLCHAO INFLAVEL JILONG CASAL;3;A definir;6.Aging;0.0258;315,06;A definir;A definir
SPGSP030;1287;2022-09-22;3;4727550;VENT 30CM MS ULTRA V30 6P BR/A;1;A definir;6.Aging;0.0273;72,17;A definir;A definir
SPGSP030;1287;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;4;A definir;6.Aging;0.0288;424,84;A definir;A definir
SPGSP030;1287;2022-09-22;3;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPGSP030;1287;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPGSP030;1287;2022-09-22;3;5132010;CJ DE SUCO NEW YORK 7 PCS RUVO;1;A definir;6.Aging;0.0323;46,74;A definir;A definir
SPGSP030;1287;2022-09-22;3;4577655;FRIT ELET MONDIAL S/OLEO AF31;1;A definir;6.Aging;0.0337;344,38;A definir;A definir
SPGSP030;1287;2022-09-22;1;574;SECADOR 2100W PHILCO CHERRY 11;5;A definir;6.Aging;0.0345;464,5;A definir;A definir
SPGSP030;1287;2022-09-22;3;4855620;PARAF FURAD GSR 1000 SMART A B;6;A definir;6.Aging;0.0354;1914,42;A definir;A definir
SPGSP030;1287;2022-09-22;3;4579119;FG 4B COOKTOP BRITANIA BCT4P B;1;A definir;4.Baixo_dde;0.038;347,77;A definir;A definir
SPGSP030;1287;2022-09-22;3;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;2;A definir;6.Aging;0.0388;203,7;A definir;A definir
SPGSP030;1287;2022-09-22;1;4541162;LIQ 2VEL ARNO POWER MIX LQ10 5;3;A definir;6.Aging;0.0393;275,88;A definir;A definir
SPGSP030;1287;2022-09-22;3;4107675;VVC CONJ PAN 7PCS PARIS TRAMON;1;A definir;6.Aging;0.0405;327,44;A definir;A definir
SPGSP030;1287;2022-09-22;3;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPGSP030;1287;2022-09-22;3;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPGSP030;1287;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;7;A definir;6.Aging;0.049;959,14;A definir;A definir
SPGSP030;1287;2022-09-22;3;3620450;FG 4B COOKTOP PHILCO COOK CHEF;1;A definir;6.Aging;0.0507;373,06;A definir;A definir
SPGSP030;1287;2022-09-22;3;3620450;FG 4B COOKTOP PHILCO COOK CHEF;1;A definir;6.Aging;0.0507;373,06;A definir;A definir
SPGSP030;1287;2022-09-22;3;4650131;F MIC 20L ELECTROLUX MTO30 110;1;A definir;6.Aging;0.0513;498,16;A definir;A definir
SPGSP030;1287;2022-09-22;3;4653319;KIT PIA 4 PECAS COZA PRETO;2;A definir;6.Aging;0.0522;147,98;A definir;A definir
SPGSP030;1287;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPGSP030;1287;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPGSP030;1287;2022-09-22;3;4572831;TV 32 LED HD TCL 32S6500S HDMI;1;A definir;3.Tecnologia;0.0554;1244,32;A definir;A definir
SPGSP030;1287;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;8;A definir;6.Aging;0.056;1096,16;A definir;A definir
SPGSP030;1287;2022-09-22;1;4643453;"TV 32"" AOC ROKU TV HD 32S5195/";1;A definir;3.Tecnologia;0.0564;1152,96;A definir;A definir
SPGSP030;1287;2022-09-22;1;5159318;"TV 32"" HD LG 32LQ620BPSB WIFI/";1;A definir;3.Tecnologia;0.0578;1243,32;A definir;A definir
SPGSP030;1287;2022-09-22;1;5159318;"TV 32"" HD LG 32LQ620BPSB WIFI/";1;A definir;3.Tecnologia;0.0578;1243,32;A definir;A definir
SPGSP030;1287;2022-09-22;3;4926471;VENT 40CM MS MONDIAL SUPER POW;1;A definir;6.Aging;0.0583;109,43;A definir;A definir
SPGSP030;1287;2022-09-22;3;5034248;SANDUICHEIRA E GRILL MONDIAL S;5;A definir;6.Aging;0.059;423,0;A definir;A definir
SPGSP030;1287;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;2;A definir;3.Tecnologia;0.0616;728,52;A definir;A definir
SPGSP030;1287;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;3;A definir;6.Aging;0.0633;466,32;A definir;A definir
SPGSP030;1287;2022-09-22;3;6910530;LAV ALTA PRESSAO LIDER 2200 18;1;A definir;6.Aging;0.0649;653,18;A definir;A definir
SPGSP030;1287;2022-09-22;3;4669487;KIT MONDIAL KT-105-R L99+B44+E;1;A definir;6.Aging;0.0658;222,34;A definir;A definir
SPGSP030;1287;2022-09-22;3;5010543;VVC CONJ PAN 8PCS VERSALHES TR;2;A definir;6.Aging;0.0744;874,7;A definir;A definir
